2023-11-17 09:51:22,015 INFO    StreamThr :613603 [internal.py:wandb_internal():86] W&B internal server running at pid: 613603, started at: 2023-11-17 09:51:22.014765
2023-11-17 09:51:22,016 DEBUG   HandlerThread:613603 [handler.py:handle_request():146] handle_request: status
2023-11-17 09:51:22,017 INFO    WriterThread:613603 [datastore.py:open_for_write():85] open: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_095122-hka4utzx/run-hka4utzx.wandb
2023-11-17 09:51:22,017 DEBUG   SenderThread:613603 [sender.py:send():380] send: header
2023-11-17 09:51:22,019 DEBUG   SenderThread:613603 [sender.py:send():380] send: run
2023-11-17 09:51:22,585 INFO    SenderThread:613603 [dir_watcher.py:__init__():211] watching files in: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_095122-hka4utzx/files
2023-11-17 09:51:22,585 INFO    SenderThread:613603 [sender.py:_start_run_threads():1122] run started: hka4utzx with start time 1700236282.014728
2023-11-17 09:51:22,611 DEBUG   HandlerThread:613603 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 09:51:22,611 DEBUG   SenderThread:613603 [sender.py:send_request():407] send_request: check_version
2023-11-17 09:51:22,800 DEBUG   HandlerThread:613603 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 09:51:22,851 DEBUG   HandlerThread:613603 [system_info.py:__init__():32] System info init
2023-11-17 09:51:22,852 DEBUG   HandlerThread:613603 [system_info.py:__init__():47] System info init done
2023-11-17 09:51:22,852 INFO    HandlerThread:613603 [system_monitor.py:start():194] Starting system monitor
2023-11-17 09:51:22,852 INFO    SystemMonitor:613603 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 09:51:22,853 INFO    HandlerThread:613603 [system_monitor.py:probe():214] Collecting system info
2023-11-17 09:51:22,854 INFO    SystemMonitor:613603 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 09:51:22,856 INFO    SystemMonitor:613603 [interfaces.py:start():190] Started disk monitoring
2023-11-17 09:51:22,857 INFO    SystemMonitor:613603 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 09:51:22,858 INFO    SystemMonitor:613603 [interfaces.py:start():190] Started memory monitoring
2023-11-17 09:51:22,858 INFO    SystemMonitor:613603 [interfaces.py:start():190] Started network monitoring
2023-11-17 09:51:22,885 DEBUG   HandlerThread:613603 [system_info.py:probe():196] Probing system
2023-11-17 09:51:22,887 DEBUG   HandlerThread:613603 [system_info.py:_probe_git():181] Probing git
2023-11-17 09:51:22,894 DEBUG   HandlerThread:613603 [system_info.py:_probe_git():189] Probing git done
2023-11-17 09:51:22,894 DEBUG   HandlerThread:613603 [system_info.py:probe():244] Probing system done
