2023-11-17 10:05:57,224 INFO    StreamThr :615411 [internal.py:wandb_internal():86] W&B internal server running at pid: 615411, started at: 2023-11-17 10:05:57.224604
2023-11-17 10:05:57,226 DEBUG   HandlerThread:615411 [handler.py:handle_request():146] handle_request: status
2023-11-17 10:05:57,227 INFO    WriterThread:615411 [datastore.py:open_for_write():85] open: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_100557-eybhsq79/run-eybhsq79.wandb
2023-11-17 10:05:57,227 DEBUG   SenderThread:615411 [sender.py:send():380] send: header
2023-11-17 10:05:57,229 DEBUG   SenderThread:615411 [sender.py:send():380] send: run
2023-11-17 10:05:57,573 INFO    SenderThread:615411 [dir_watcher.py:__init__():211] watching files in: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_100557-eybhsq79/files
2023-11-17 10:05:57,573 INFO    SenderThread:615411 [sender.py:_start_run_threads():1122] run started: eybhsq79 with start time 1700237157.224631
2023-11-17 10:05:57,597 DEBUG   HandlerThread:615411 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 10:05:57,598 DEBUG   SenderThread:615411 [sender.py:send_request():407] send_request: check_version
2023-11-17 10:05:57,763 DEBUG   HandlerThread:615411 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 10:05:57,817 DEBUG   HandlerThread:615411 [system_info.py:__init__():32] System info init
2023-11-17 10:05:57,817 DEBUG   HandlerThread:615411 [system_info.py:__init__():47] System info init done
2023-11-17 10:05:57,817 INFO    HandlerThread:615411 [system_monitor.py:start():194] Starting system monitor
2023-11-17 10:05:57,818 INFO    SystemMonitor:615411 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 10:05:57,819 INFO    HandlerThread:615411 [system_monitor.py:probe():214] Collecting system info
2023-11-17 10:05:57,820 INFO    SystemMonitor:615411 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 10:05:57,822 INFO    SystemMonitor:615411 [interfaces.py:start():190] Started disk monitoring
2023-11-17 10:05:57,823 INFO    SystemMonitor:615411 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 10:05:57,824 INFO    SystemMonitor:615411 [interfaces.py:start():190] Started memory monitoring
2023-11-17 10:05:57,826 INFO    SystemMonitor:615411 [interfaces.py:start():190] Started network monitoring
2023-11-17 10:05:57,873 DEBUG   HandlerThread:615411 [system_info.py:probe():196] Probing system
2023-11-17 10:05:57,876 DEBUG   HandlerThread:615411 [system_info.py:_probe_git():181] Probing git
2023-11-17 10:05:57,884 DEBUG   HandlerThread:615411 [system_info.py:_probe_git():189] Probing git done
2023-11-17 10:05:57,884 DEBUG   HandlerThread:615411 [system_info.py:probe():244] Probing system done
