2023-11-17 11:18:01,789 INFO    StreamThr :623899 [internal.py:wandb_internal():86] W&B internal server running at pid: 623899, started at: 2023-11-17 11:18:01.789440
2023-11-17 11:18:01,790 DEBUG   HandlerThread:623899 [handler.py:handle_request():146] handle_request: status
2023-11-17 11:18:01,791 INFO    WriterThread:623899 [datastore.py:open_for_write():85] open: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_111801-esndd540/run-esndd540.wandb
2023-11-17 11:18:01,792 DEBUG   SenderThread:623899 [sender.py:send():380] send: header
2023-11-17 11:18:01,795 DEBUG   SenderThread:623899 [sender.py:send():380] send: run
2023-11-17 11:18:02,229 INFO    SenderThread:623899 [dir_watcher.py:__init__():211] watching files in: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_111801-esndd540/files
2023-11-17 11:18:02,230 INFO    SenderThread:623899 [sender.py:_start_run_threads():1122] run started: esndd540 with start time 1700241481.789486
2023-11-17 11:18:02,250 DEBUG   HandlerThread:623899 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 11:18:02,251 DEBUG   SenderThread:623899 [sender.py:send_request():407] send_request: check_version
2023-11-17 11:18:02,365 DEBUG   HandlerThread:623899 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 11:18:02,409 DEBUG   HandlerThread:623899 [system_info.py:__init__():32] System info init
2023-11-17 11:18:02,409 DEBUG   HandlerThread:623899 [system_info.py:__init__():47] System info init done
2023-11-17 11:18:02,409 INFO    HandlerThread:623899 [system_monitor.py:start():194] Starting system monitor
2023-11-17 11:18:02,409 INFO    SystemMonitor:623899 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 11:18:02,411 INFO    HandlerThread:623899 [system_monitor.py:probe():214] Collecting system info
2023-11-17 11:18:02,412 INFO    SystemMonitor:623899 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 11:18:02,416 INFO    SystemMonitor:623899 [interfaces.py:start():190] Started disk monitoring
2023-11-17 11:18:02,418 INFO    SystemMonitor:623899 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 11:18:02,421 INFO    SystemMonitor:623899 [interfaces.py:start():190] Started memory monitoring
2023-11-17 11:18:02,423 INFO    SystemMonitor:623899 [interfaces.py:start():190] Started network monitoring
2023-11-17 11:18:02,482 DEBUG   HandlerThread:623899 [system_info.py:probe():196] Probing system
2023-11-17 11:18:02,488 DEBUG   HandlerThread:623899 [system_info.py:_probe_git():181] Probing git
2023-11-17 11:18:02,508 DEBUG   HandlerThread:623899 [system_info.py:_probe_git():189] Probing git done
2023-11-17 11:18:02,508 DEBUG   HandlerThread:623899 [system_info.py:probe():244] Probing system done
